Entity,Code,Year,Unsafe water source (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),Non-exclusive breastfeeding (deaths),Discontinued breastfeeding (deaths),Child wasting (deaths),Child stunting (deaths),Low birth weight (deaths),Secondhand smoke (deaths),Alcohol use (deaths),Drug use (deaths),Diet low in fruits (deaths),Diet low in vegetables (deaths),Unsafe sex (deaths),Low physical activity (deaths),High blood sugar (deaths),High cholesterol (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),Smoking (deaths),Iron deficiency (deaths),Zinc deficiency (deaths),Vitamin-A deficiency (deaths),Low bone mineral density (deaths)
Dominica,DMA,2006,0.808663634,0.531483624,1.621636173,7.203866614,17.71050695,0.36593432,0.017503601,0.889551758,0.083572655,5.904343801,5.609129527,29.26171008,3.426598067,15.41142842,14.9944588,10.69139743,12.52400041,107.3145179,27.29622921,61.63007868,109.5042974,26.46995791,0.015817764,0.01739716,0.003069153,2.026695226
Dominica,DMA,2010,0.781021543,0.486224816,1.61719045,5.808576186,17.02911728,0.392226188,0.017751236,0.934220459,0.087462396,6.127830705,5.746362416,32.42578546,3.875029506,15.36554257,15.04944694,9.125721728,12.81269411,112.9778416,28.13521851,67.88532376,117.0119417,28.61243536,0.043742677,0.017350358,0.002896649,2.387531838
Dominica,DMA,2016,0.765170304,0.449274214,1.64343491,4.438552159,21.2868359,0.395277599,0.016446793,0.906920567,0.082000935,6.445241141,6.154783294,38.41302306,4.977930642,17.23989426,16.96523498,9.414124881,14.19220189,125.4345439,31.85252801,79.77744379,134.5932952,33.46977704,0.022399353,0.015883877,0.002676049,2.408405792
Dominican Republic,DOM,1990,1698.509446,1265.482191,970.9185291,1529.601308,1625.520132,813.1337215,144.5853804,2358.151659,296.2794318,2877.116044,421.2458285,1317.411,257.0831072,583.0492054,1534.312239,502.6930456,949.7789513,2383.622109,2650.939149,1908.728216,5648.187697,3158.21932,9.048168721,111.5044435,20.23132205,99.14169697
Dominican Republic,DOM,1995,1157.500216,888.7775566,740.2951085,1181.828672,1770.277885,522.8285279,91.02239457,1533.781402,167.2290771,2625.451922,447.2229921,1701.65367,306.0813963,841.0585315,1654.250526,1762.204151,1065.632851,2945.257174,2855.753368,2182.13695,6534.246783,3819.545164,7.633393663,83.01313109,9.285824139,131.9490968
Dominican Republic,DOM,2000,674.0122536,464.5995627,507.9537389,901.6370283,2154.917858,289.9019243,44.39370174,903.2890532,87.40610877,2242.003062,422.8240806,1862.430232,334.4441257,861.1248671,1689.291027,3802.284188,1169.198099,3392.259396,3065.074419,2351.085709,7263.967968,4306.542656,5.885106755,45.75136429,2.648034156,150.9374254
Dominican Republic,DOM,2005,503.0688636,299.8444287,455.6365887,890.4769873,2144.513836,234.7245144,27.56722241,780.7650517,71.77756179,2274.383851,458.2462612,1945.157292,357.5716728,737.026496,1878.378676,5114.181922,1367.75787,4042.705215,3540.819476,2770.040564,8515.365106,4392.763309,7.122007357,28.99969573,1.526640706,163.1588376
Dominican Republic,DOM,2006,479.9335122,276.3445861,448.6219506,892.8058027,2211.264832,225.418087,25.61420424,734.1078321,69.36993159,2224.179413,461.8988061,1978.222816,362.8458637,700.8231191,1946.41299,5123.257256,1427.692225,4183.735201,3711.768237,2917.537897,8891.194921,4431.067275,6.903314903,26.45345003,1.369435126,168.9053242
Dominican Republic,DOM,2010,391.5535774,199.7550427,415.6669882,868.0659903,2453.872252,179.9492325,18.34949222,534.1291585,56.30415177,1975.312589,468.5416253,2088.621039,372.3549206,515.2739866,2213.741735,4570.701926,1685.490239,4744.28511,4407.985386,3575.315734,10404.56743,4398.103215,6.186933019,16.88887642,0.843049565,189.0034844
Dominican Republic,DOM,2016,325.760055,142.6972691,376.2469107,746.6406867,2964.227459,127.1376482,13.72225309,346.7333389,33.20766987,1549.497578,498.9530378,2546.096196,477.9464538,373.0206759,2528.313352,3778.962756,2046.747688,5814.772809,5377.04964,4770.247669,12587.30761,4678.662154,6.150890964,10.42543322,0.471251327,227.9248151
East Asia,,1990,52396.43114,51776.11507,40629.88883,1307178.37,916181.1527,49205.43044,2335.789723,237777.903,51896.41499,245969.9533,290444.8741,479854.4751,58989.11726,583905.1512,262124.9167,31088.84908,106733.9582,505203.9391,315354.717,328652.232,1412895.894,1450407.083,3126.91374,6412.419693,5627.340896,32112.97585
East Asia,,1995,32848.29521,32163.4262,25332.82044,1294633.765,994468.8261,32266.9495,1571.638567,199221.8404,32207.97098,170785.8516,284844.8603,589739.3851,70710.02796,630811.3032,269043.902,33978.34946,124670.9248,586839.6054,372315.752,417893.3722,1595829.437,1652182.788,2750.86764,3495.204808,3129.119639,38727.61241
East Asia,,2000,17868.73739,16532.28263,15843.07431,1166211.08,1045958.904,17901.5321,865.2390391,117692.2078,14995.67519,112124.3729,264554.8747,621868.482,68232.3539,680209.3361,269944.6622,40405.05196,155478.9759,692987.7812,473487.2774,494765.451,1839312.379,1836429.043,1438.333519,1408.896141,1119.573131,47114.07554
East Asia,,2005,9371.007954,8163.362827,10060.77413,1032411.065,1097133.67,8494.110328,442.8008594,31650.79432,5749.521556,69911.00074,251104.2961,607358.8139,65644.90342,689828.118,270732.7439,50751.03236,200095.755,963834.7795,620944.4362,516154.4109,2016963.907,1906127.667,735.2965748,599.3476913,423.1010373,66526.8964
East Asia,,2006,7973.887408,6840.712427,9089.961175,975670.2536,1070059.254,7323.55596,367.0103884,26955.3177,4874.907452,65646.25673,244116.7705,602588.0064,65955.61094,666408.2972,260751.4634,51947.75168,202435.5993,930185.1714,635066.7049,512375.2113,2003279.626,1843586.45,664.5898339,509.6511008,318.4975929,67963.21024
East Asia,,2010,4794.441806,3822.317407,6860.84934,855967.3837,1096774.456,4569.400023,191.9811214,15966.34513,2855.839149,53191.30751,239816.8886,649363.9003,69466.81825,643663.5031,243094.3482,55222.91929,235159.9545,912678.5773,732354.7536,575455.0582,2184284.836,1872482.584,461.4602723,299.025484,118.0957721,74198.74178
East Asia,,2016,3340.212248,2453.387758,5244.755038,645318.0106,1108358.747,2529.433777,110.2896285,8504.822654,1469.53332,32892.37037,240364.4848,730463.5308,81880.42519,594143.5037,206349.7475,64687.35684,265718.8471,960367.4011,820145.8658,708186.3032,2375255.254,1855764.947,405.1816063,159.3635669,93.67251179,83236.14446
Eastern Europe,,1990,1156.104767,1013.331589,870.5347816,20458.59996,211994.8599,1229.005016,120.0037647,4906.321616,879.2839883,11403.55062,55641.98556,187346.8809,31079.37179,225706.4681,123107.2915,15331.9994,107081.1617,221803.1838,498569.8552,322974.2117,851770.4992,413331.5596,159.7635977,106.5513109,1.503781147,8129.732997
Eastern Europe,,1995,1025.203493,886.4899574,1118.352174,23236.77571,252573.8652,799.6565828,74.92060242,3296.841286,515.8456821,7623.577559,67928.83406,302601.7909,46450.55071,314214.4069,145583.3028,19843.55746,140133.304,305187.259,670576.9281,464579.7622,1135702.585,563567.9005,151.6163483,69.59935539,0.935981415,10237.592
Eastern Europe,,2000,732.3364762,660.8099459,1174.668421,20327.72011,236106.2784,612.6832527,48.37131861,2410.111909,359.115367,5334.200806,64476.84407,333804.7435,52597.61137,306998.8166,154729.3528,20308.57146,140549.6539,304034.9491,647815.8138,482667.5821,1140120.252,524107.485,95.26826517,50.42224647,0.527900628,10148.75075
Eastern Europe,,2005,401.7319416,358.2431356,1168.64353,24121.66807,237471.7197,400.8114782,23.71089945,1426.654548,220.8858779,3936.398389,63587.28425,417938.6386,63875.02297,298468.6611,160555.2588,22802.27424,147205.5056,317143.7032,687818.4109,513426.8498,1188407.503,538209.8027,66.06316022,30.30507435,0.231963738,10337.59923
Eastern Europe,,2006,351.6447539,310.8692527,1064.553487,20882.71616,225422.7323,378.6010583,21.12522998,1314.787057,201.6923087,3801.561946,59738.36614,396857.5444,62206.91706,275371.2717,151091.4084,22625.55245,140927.226,302472.0643,653919.189,486013.616,1128394.723,499565.4122,60.7153625,27.40293563,0.215286843,9857.987171
Eastern Europe,,2010,267.3896426,231.3607356,873.6155742,12609.98387,209619.6089,299.3382561,15.38823921,966.603173,141.4481477,3370.031264,52633.49186,352855.0293,58543.9755,230913.3361,139418.0902,23617.50268,135379.2126,287377.0922,612201.1371,452054.0972,1036817.08,437664.4763,53.08937097,19.7846841,0.190425615,8879.662896
Eastern Europe,,2016,236.3715682,198.7893635,770.7298575,7961.185363,196432.1365,249.1786956,12.76666106,772.8883074,114.001666,3033.475287,47902.53742,331259.9533,57616.9013,217487.34,134021.7357,23252.71536,137092.4647,294242.918,608406.2666,458944.4369,1023129.324,397900.9364,54.5659578,15.53328173,0.158628474,8947.890385
Eastern Sub-Saharan Africa,,1990,211728.724,190366.5657,170233.9775,238736.248,106200.1485,48673.13952,2793.879842,396653.4885,121016.7501,101696.3516,21833.78594,73641.88044,2877.259356,43891.42701,34367.97461,124635.3405,9710.574998,61457.67215,27038.58193,24785.03927,142799.8862,50916.162,2694.574695,11284.44683,49695.34959,7353.697904
Eastern Sub-Saharan Africa,,1995,230091.0303,207346.2903,182973.1214,249633.1033,112217.9259,48588.80445,2765.246297,397114.5788,115114.7606,105101.3474,21831.27274,83411.69488,7744.302792,49830.7786,39047.24816,317426.6596,11253.33354,69670.16714,33511.41595,29082.57614,163951.9651,56074.87904,2943.509269,11247.45341,42391.03786,8584.297827
Eastern Sub-Saharan Africa,,2000,222815.0712,201117.6552,178352.5807,250341.632,114101.3975,41317.07744,2355.53809,351015.8933,91749.24807,110081.2873,21045.18329,98057.70875,12639.36577,52347.71387,41834.37596,485131.454,12523.68622,79425.70258,38016.59509,34814.09938,180215.4751,60202.79001,3072.676149,9282.612311,30596.92134,9763.562666
Eastern Sub-Saharan Africa,,2005,214938.4044,193441.7245,172255.0744,244471.7898,107495.0593,34536.97064,2054.266648,298365.1269,62181.3768,108081.4952,19157.39223,101002.434,14122.66203,53956.15346,43707.00367,523689.9243,13799.27337,85696.59902,40588.44486,42286.76242,191080.0044,64340.64087,2871.476359,8161.032219,15751.28095,10541.32703
Eastern Sub-Saharan Africa,,2006,215161.0816,193518.1728,172404.0186,244536.0804,107941.0684,34263.86121,2054.068801,294219.8855,59344.5504,107126.0667,18937.00927,101236.8446,13782.76594,54504.22465,44241.84315,509174.0552,14087.96245,87680.32595,41278.33145,44247.42428,194397.1847,65817.90416,2866.165009,7894.041458,14218.37544,10867.67448
Eastern Sub-Saharan Africa,,2010,204383.6698,183180.1093,164095.633,240062.9028,107444.4493,29762.70695,1831.366182,268006.9904,47896.48304,103939.0802,18153.91126,104424.947,11026.80134,57353.88643,46540.07967,405328.6394,15412.57419,96274.12014,44638.15183,52329.69569,210653.7394,72486.47372,2742.816957,6356.449257,12034.92976,12530.20555
Eastern Sub-Saharan Africa,,2016,177480.4922,157850.6054,142685.0605,231546.017,120629.3623,21024.6856,1282.090668,187536.0721,31518.71057,92811.59826,16629.28091,111497.6462,8411.45141,64808.78143,52544.63377,255921.1856,18134.36239,114398.1409,52481.97602,72013.7248,246142.3399,81554.24522,2634.299128,4530.212918,7930.182455,15700.66767
Ecuador,ECU,1990,1863.449358,1546.060814,1317.637461,2393.446942,2210.924511,874.6221955,90.59660582,3655.665662,713.1133425,2860.914534,662.9067902,3650.809494,147.7850521,362.0156798,1584.119375,572.4195732,855.3060986,3059.343539,2723.189772,3987.53134,5076.857113,2199.233806,26.98836735,219.2644608,30.14599414,276.638573
Ecuador,ECU,1995,1116.733476,965.1672418,883.4160863,1812.942103,2337.607021,567.8200811,50.06999101,2843.278374,502.7430902,2714.162096,681.044087,4150.474717,197.3869634,415.6386416,1777.069067,683.7036487,968.6015262,4245.265629,3071.679629,5024.675467,5817.275895,2576.024503,18.75339886,112.443441,20.35651597,312.0620518
Ecuador,ECU,2000,629.6026673,419.3117342,570.1857571,1276.321806,2403.481917,336.7310809,25.81475122,2009.870213,316.6038966,2373.545099,667.3832282,4827.141551,266.732156,529.9429464,1963.207485,886.9949037,1079.076056,5452.556205,3425.415702,6013.840159,6689.826879,2849.378411,17.73911691,63.42819834,17.16298634,378.7975489
Ecuador,ECU,2005,347.9105723,234.0216677,399.7055025,877.3340077,2588.67788,207.0509045,14.36068847,1296.624535,203.6941837,2098.984346,645.255467,5206.874523,334.912589,739.8280573,2020.446006,1236.529238,1137.158005,6344.214722,3561.321408,6851.165339,7820.67472,3070.612729,11.11523831,55.90560676,9.336641332,436.9023672
Ecuador,ECU,2006,313.7031899,217.2006308,379.3601791,836.1358769,2502.773084,190.3324542,13.02721069,1193.571488,191.4553049,2011.992398,621.4423259,5244.661868,352.3565307,755.1547835,2012.206641,1322.598007,1141.937814,6545.472693,3564.013252,7054.392212,8079.852743,3029.564969,11.06696821,53.52605765,7.858263724,452.9829968
Ecuador,ECU,2010,200.5900373,153.9386539,316.0566898,633.7059161,2198.439283,135.9360747,8.392779478,851.8945246,148.4413046,1739.433902,545.4367054,5428.929802,444.4642464,789.5245363,1980.785419,1406.018012,1174.146507,7609.626599,3554.553878,8243.746632,9234.983811,2964.962128,12.19650068,44.03913288,3.709205545,513.9696879
Ecuador,ECU,2016,134.8630631,113.8471465,271.9482953,433.1107822,2239.61817,91.97816138,5.172145576,583.7208491,102.2281385,1434.090097,589.3091922,5708.503396,557.3416089,813.8879627,2136.4367,1673.005771,1331.390814,9108.48625,3933.679124,10121.2087,10772.76253,3016.374121,11.70706193,29.85824132,1.442625051,642.2295892
Egypt,EGY,1990,24783.65429,20313.24436,8196.508546,6455.126496,51243.84783,9879.322281,713.3354234,44447.07438,10156.56317,15659.18448,17574.57851,5154.843845,2516.74264,17946.35629,6658.234554,399.8656597,13115.59755,42521.23964,42277.44645,52851.63487,74124.97815,28038.43378,333.0619759,982.5210542,411.7057487,1562.105313
Egypt,EGY,1995,15308.25089,12153.43682,4778.4272,3412.876853,47508.89192,6744.594193,435.8103295,29843.82605,6193.41264,12846.66963,14461.68377,5656.963425,3095.495583,17193.00925,6311.622724,420.2491945,14235.00659,47786.57326,45178.25316,59556.50554,78766.84517,30188.36868,212.7604649,563.6800835,130.9713485,1714.656003
Egypt,EGY,2000,9062.339204,7474.549238,3119.779929,1840.486957,45984.88071,4647.359077,248.1143499,19372.33727,3669.928722,10631.39195,12864.96917,5900.171581,3815.765539,15267.91531,3290.331092,439.4507827,14916.01087,53433.2928,47013.92615,67317.65966,83394.03414,31657.04427,146.0158248,263.3153213,33.02165153,1857.115728
Egypt,EGY,2005,7769.498812,6583.988442,2456.102221,879.8626307,51839.60873,4241.74806,212.6193887,16646.42882,3106.266725,9240.134225,12567.732,6996.774411,5195.114292,15891.78051,2659.692478,488.9727408,17684.71253,68886.00582,55595.59585,81636.89998,101945.638,36955.69388,126.8919609,205.307619,30.75431546,2173.539212
Egypt,EGY,2006,7899.203374,6702.35085,2430.770479,798.6314528,53459.25357,4310.911335,221.7325103,16664.03755,3034.798479,8985.355856,12365.32398,7144.458294,5409.991607,16198.15136,2754.388936,494.5503043,18266.8754,72821.8112,57810.36374,84854.20283,106097.3355,38497.91034,124.6378828,210.2338492,30.34072806,2298.353223
Egypt,EGY,2010,7813.390747,6620.345849,2346.180669,557.4994773,60695.41796,4275.213636,241.6821426,16077.24344,2694.015762,7943.341907,13349.66171,7908.501112,6757.378975,17073.95707,3076.017208,541.1615241,21022.20282,90550.39322,68071.31191,99497.79763,123806.9095,44322.57257,127.0619618,239.7417108,25.19787487,2513.861229
Egypt,EGY,2016,5042.487318,4326.795455,1686.231253,279.5680332,67554.77769,2729.621785,179.2229913,10105.9679,1464.221449,5162.241769,11766.91109,8363.640213,8830.714395,16503.68659,3334.486607,550.4293174,22444.20224,102949.9769,74209.88513,110430.1025,132569.7044,50242.6109,106.052628,209.5243229,18.20577068,2719.99949
El Salvador,SLV,1990,1634.027531,1409.22755,916.3613664,2207.32149,1807.233211,703.1505596,71.88763158,1953.065956,447.5083242,1463.971578,351.3378364,2306.642414,303.1049663,1067.016714,1084.199815,342.9296769,450.4057153,2054.561994,1974.774287,2182.7144,3843.989712,1067.6963,7.16011046,45.34344945,159.6774432,187.2667257
El Salvador,SLV,1995,992.8846435,850.7685179,587.4235184,1982.588166,1867.250564,446.1133099,43.89335093,1319.04034,266.0161486,1152.820242,351.7841237,2510.7171,376.3692831,1053.272296,1090.722612,545.2566581,482.9327905,2602.618404,2089.069995,2664.44464,4199.31771,1065.698689,4.25680203,27.30123471,98.6381634,226.2516985
El Salvador,SLV,2000,530.496527,463.6107056,349.2675472,1553.515786,1833.578688,250.3222606,23.22132754,726.1836428,161.8315886,805.6011221,352.67358,2635.432862,455.243421,937.4645092,964.197974,802.1981142,486.5581279,3310.984095,2041.949847,3094.7127,4385.329008,1056.594204,3.463978309,15.40194214,25.29398635,263.2556579
El Salvador,SLV,2005,301.0770772,262.6196545,230.8843691,1206.807478,1810.588702,118.5115311,10.59354941,352.7943417,69.554757,543.4678988,358.0072414,2898.514855,484.4019701,967.6810354,974.0813775,865.2389847,566.1061493,4297.500528,2293.492205,3863.159605,5111.832505,1140.291588,2.841059514,8.285304081,5.066382646,306.8127341
El Salvador,SLV,2006,260.5963025,226.9251003,211.7182157,1137.612163,1791.176169,96.33914715,8.115817632,302.1478146,57.14687886,499.4870158,361.4235506,2959.532813,490.1309117,976.1033531,981.2092793,792.7350206,577.7134137,4479.266479,2341.972617,4015.177454,5260.02102,1141.923546,2.81554724,7.035902164,3.646708661,310.8774638
El Salvador,SLV,2010,196.8531234,173.4367386,173.7141707,903.8367215,1723.275719,58.04086664,4.530574255,198.7663567,32.28529782,381.0101618,381.7880211,3109.315925,529.273221,1019.813307,1020.776425,614.0394076,631.198333,5237.135711,2508.387355,4620.256121,5902.303563,1169.908473,2.522009443,4.667217063,1.629055464,340.0041027
El Salvador,SLV,2016,161.9719634,146.2508635,154.0539569,696.9786207,1968.846798,35.40771371,2.885800209,123.235373,16.40655961,244.5277438,413.2707168,3326.0123,595.4964229,1109.478378,1141.68999,605.8505304,751.3800952,6242.200816,2898.82606,5426.442341,6909.999583,1304.843256,2.035321304,2.770512052,0.961004305,409.4843616
England,,1990,24.86907959,4.688606383,246.3189963,4964.923361,34650.03519,62.07593654,2.462013916,76.32920593,12.95586349,1669.368345,6881.175533,16611.25802,2292.945449,26518.85722,22166.37407,2600.728887,24242.29067,45119.83728,83280.1277,53288.33373,152186.9243,118189.5105,3.844460277,3.692230436,0.109333712,2672.396914
England,,1995,31.73352994,5.439940028,291.3370703,2434.08615,31731.26099,43.3785101,1.971694211,53.19671176,8.120825075,1373.326961,6281.975306,18034.87021,3002.881822,24547.59711,19843.154,2407.56726,22408.88636,42796.97178,75313.88748,52264.51579,138845.3918,107981.9439,4.227117341,2.889521453,0.095697199,2650.529152
England,,2000,57.97350514,8.674107247,284.3069991,1368.903593,26904.07704,39.02463672,2.703374015,45.73611372,6.346865239,1222.526359,4753.486164,19873.44871,3781.184417,21319.78232,16434.67896,1798.546652,19047.42206,38224.64706,62048.9209,49848.21919,114158.0371,98069.58186,5.817421806,2.311925987,0.09912041,2914.588678
England,,2005,125.338232,17.95442337,270.7354178,867.4661917,22457.45019,34.51560922,3.269805825,37.2375726,5.020403527,1217.802522,3708.833258,21623.93134,4408.195174,17970.24126,13069.09551,1733.713449,15906.25672,34552.87059,49690.4847,46215.87858,90539.43349,91843.22646,7.403386872,1.892400805,0.132433993,3430.749932
